probeID,gene,chromosome,position,beta_delta,p_value,FDR,comparison
cg22106315,NA,4,89483204,-0.026077905725579466,0.0013342316614072412,0.04713761105591192,A1_asthma_vs_nonasthmatic
cg19836592,SCAMP1,5,78459027,-0.05282684495904379,0.0013343320596747544,0.047138944361721044,A1_asthma_vs_nonasthmatic
cg24155937,DPYD,1,97367656,-0.02983820190136332,0.0013344539261379493,0.0471413224258017,A1_asthma_vs_nonasthmatic
cg03561638,NA,1,198772037,-0.048997801922106794,0.0013354573782790992,0.04717291384706671,A1_asthma_vs_nonasthmatic
cg26230039,NA,6,22514052,-0.026444409366723834,0.001335647909813014,0.047177715616625204,A1_asthma_vs_nonasthmatic
cg15044252,NA,4,72154546,-0.01625013035728841,0.0013358064251253652,0.047179457795599566,A1_asthma_vs_nonasthmatic
cg19687728,FLRT2,14,85576187,-0.012831372483895072,0.0013359854145907901,0.047183825424760656,A1_asthma_vs_nonasthmatic
cg09880872,ELK1,23,47510484,0.03328096690595282,0.001336039289752808,0.047183825424760656,A1_asthma_vs_nonasthmatic
cg27602992,NA,7,152726344,0.04315832927573528,0.0013363233145776577,0.04719192745970217,A1_asthma_vs_nonasthmatic
cg23291004,PAPOLA,14,96539328,-0.04947303435104657,0.0013365667342346336,0.047198594929603495,A1_asthma_vs_nonasthmatic
cg12940676,EFTUD1,15,82164007,-0.015053931685940374,0.0013366780896032775,0.047199366758369256,A1_asthma_vs_nonasthmatic
cg15406067,PAQR5,15,69405925,-0.035879695165434614,0.0013366978294068299,0.047199366758369256,A1_asthma_vs_nonasthmatic
cg19106743,GRIK3,1,36804164,0.04110068001336907,0.0013370106078552841,0.04720848209525862,A1_asthma_vs_nonasthmatic
cg17211409,TRAK2,2,201433191,-0.015727617870102604,0.001337321694369309,0.047217179072404095,A1_asthma_vs_nonasthmatic
cg25565683,FAM150B,2,279727,-0.02158886682204074,0.0013373661982801204,0.047217179072404095,A1_asthma_vs_nonasthmatic
cg07080443,NA,3,189126038,-0.018419386474188684,0.0013375027717178283,0.047220071707541965,A1_asthma_vs_nonasthmatic
cg17294195,SCLT1,4,129094778,-0.03662667354251297,0.0013376021284480847,0.04722165023705651,A1_asthma_vs_nonasthmatic
cg08010276,AADAT,4,170090609,0.030438938498258038,0.0013377583860228344,0.04722511406891554,A1_asthma_vs_nonasthmatic
cg24597352,NA,9,73050776,-0.026615001776223824,0.0013378095432366672,0.04722511406891554,A1_asthma_vs_nonasthmatic
cg17768665,CDH17,8,94208969,-0.03813286554738576,0.0013380693519862215,0.0472323559763734,A1_asthma_vs_nonasthmatic
cg17621734,NA,17,9666901,-0.049001391304967994,0.0013383284921160146,0.047237180676233115,A1_asthma_vs_nonasthmatic
cg16170006,LRRC8C,1,89634145,0.023286737352033036,0.0013383673833593113,0.047237180676233115,A1_asthma_vs_nonasthmatic
cg02812774,NA,6,3787303,-0.032466427606743814,0.0013383728060243432,0.047237180676233115,A1_asthma_vs_nonasthmatic
cg26924445,ACRC,23,70824102,-0.025133106421277248,0.001338424685538618,0.047237180676233115,A1_asthma_vs_nonasthmatic
cg24554508,NA,8,1037162,-0.010621136901854854,0.0013385010705322586,0.04723794728018428,A1_asthma_vs_nonasthmatic
cg16905506,EFNA4,1,155063272,0.01965751968079344,0.0013387135230048433,0.04724351567491654,A1_asthma_vs_nonasthmatic
cg10954740,KCNV1,8,109970480,-0.045846631421437564,0.0013390522755597509,0.04724723056461666,A1_asthma_vs_nonasthmatic
cg04182012,NA,6,44614266,0.06561321940290833,0.0013390763646152443,0.04724723056461666,A1_asthma_vs_nonasthmatic
cg02604475,BMPR1B,4,95103451,-0.04738191598857413,0.0013390921631710525,0.04724723056461666,A1_asthma_vs_nonasthmatic
cg05998449,NAV2,11,19890077,-0.03629901556573705,0.001339352657118727,0.04725068914711071,A1_asthma_vs_nonasthmatic
cg03102991,CTDP1,18,79738956,-0.023605407522615064,0.0013395057269748008,0.04725068914711071,A1_asthma_vs_nonasthmatic
cg15116298,NA,3,176352349,-0.03465719123317875,0.0013395852726979425,0.04725068914711071,A1_asthma_vs_nonasthmatic
cg24324755,KDM4A,1,44115813,0.02065567789078629,0.0013396002033785675,0.04725068914711071,A1_asthma_vs_nonasthmatic
cg13539397,RAD51L1,14,68318781,-0.059216187386183235,0.0013396030422421351,0.04725068914711071,A1_asthma_vs_nonasthmatic
cg16267577,AQR,15,35238599,-0.04103813261556949,0.0013396084949308118,0.04725068914711071,A1_asthma_vs_nonasthmatic
cg07032817,NA,8,94233281,-0.027566387813170074,0.0013396147410871348,0.04725068914711071,A1_asthma_vs_nonasthmatic
cg23757825,EGFR,7,55024578,-0.014847783313639363,0.0013396276165584438,0.04725068914711071,A1_asthma_vs_nonasthmatic
cg15687567,TWF1,12,43798022,-0.012133938182507626,0.0013397706166494447,0.047253804249575565,A1_asthma_vs_nonasthmatic
ch.12.1700408R,NA,12,85450509,0.017258475265747288,0.0013399542299077291,0.04725642279244272,A1_asthma_vs_nonasthmatic
cg20893919,TRPC3,4,121933013,0.0463897408981193,0.0013401247670887149,0.047260241539426324,A1_asthma_vs_nonasthmatic
cg15581549,ACTL6A,3,179586552,-0.014072729113981506,0.0013401718898106375,0.047260241539426324,A1_asthma_vs_nonasthmatic
cg26940584,PHF6,23,134375158,-0.045609403189470904,0.0013403827103985386,0.047263528583753746,A1_asthma_vs_nonasthmatic
cg16868784,TMEM116,12,112009932,-0.04962730723512167,0.0013404291820543572,0.047263528583753746,A1_asthma_vs_nonasthmatic
cg08035930,DCAF5,14,69118262,-0.018227759957562446,0.001340915926677528,0.04727316631462798,A1_asthma_vs_nonasthmatic
cg18103097,NA,17,35414317,-0.01419442653992709,0.0013409660149475788,0.04727316631462798,A1_asthma_vs_nonasthmatic
cg24054649,PSME1,14,24135703,0.020943879554950487,0.0013409676951125792,0.04727316631462798,A1_asthma_vs_nonasthmatic
cg00661222,DHRS12,13,51769242,0.01142841033876675,0.0013409760387877083,0.04727316631462798,A1_asthma_vs_nonasthmatic
cg02668218,NA,20,2211083,-0.012358332555298359,0.0013410465910758222,0.047273724964157375,A1_asthma_vs_nonasthmatic
cg19273209,NXPH1,7,8700312,-0.05725234654499874,0.001341143196688685,0.04727520194594822,A1_asthma_vs_nonasthmatic
cg23627353,GRHL2,8,101657132,-0.021254016677130692,0.001341362567619671,0.04728027097160765,A1_asthma_vs_nonasthmatic
cg01426105,NA,16,79773734,-0.011113190438301284,0.0013414445661276448,0.04728027097160765,A1_asthma_vs_nonasthmatic
cg06117597,ZMYND11,10,243027,-0.010280410410370767,0.0013414511378575485,0.04728027097160765,A1_asthma_vs_nonasthmatic
cg03133281,GALNT7,4,173292013,-0.017873157963752124,0.0013415254022739727,0.047280393506455826,A1_asthma_vs_nonasthmatic
cg04011368,NA,2,241586870,-0.10891312496030252,0.0013415640405603376,0.047280393506455826,A1_asthma_vs_nonasthmatic
cg20908326,TRIM44,11,35786772,-0.016979147147500782,0.0013419345966531537,0.047289595692317755,A1_asthma_vs_nonasthmatic
cg22434633,TYW1B,7,72229990,-0.02586495567484113,0.0013421482910456494,0.04729145026263835,A1_asthma_vs_nonasthmatic
cg05806977,AP3S1,5,115913386,-0.03006342950191378,0.0013421890395836976,0.04729145026263835,A1_asthma_vs_nonasthmatic
cg19004538,KCMF1,2,85041883,-0.04002231352525622,0.001342191499981849,0.04729145026263835,A1_asthma_vs_nonasthmatic
cg02344001,SNX13,7,17792090,-0.029172420478077072,0.0013422308372351332,0.04729145026263835,A1_asthma_vs_nonasthmatic
cg15150652,XRCC4,5,83341959,-0.014449705132852295,0.0013422948648489042,0.04729145026263835,A1_asthma_vs_nonasthmatic
cg03678225,DGKE,17,56839800,-0.03493749892718822,0.0013423551438071,0.04729145026263835,A1_asthma_vs_nonasthmatic
cg25057976,NA,10,77782850,-0.012279992799754696,0.0013424535401662485,0.04729145026263835,A1_asthma_vs_nonasthmatic
cg21503345,NA,12,57390012,-0.022663765332412985,0.001342479756330809,0.04729145026263835,A1_asthma_vs_nonasthmatic
cg25699273,SAV1,14,50647270,-0.037886684598043875,0.0013429402198615592,0.04730257964857158,A1_asthma_vs_nonasthmatic
cg13358134,WNK2,9,93263131,0.011591025721969444,0.0013429599064725365,0.04730257964857158,A1_asthma_vs_nonasthmatic
cg27592062,LRRK2,12,40337283,-0.022676296933811686,0.0013431166801638294,0.047306173441896616,A1_asthma_vs_nonasthmatic
cg14669275,PRKCH,14,61805337,-0.02379921088191496,0.0013432700309008512,0.04730875982544269,A1_asthma_vs_nonasthmatic
cg07058799,NA,1,187051825,0.021714503736550574,0.0013432996045104186,0.04730875982544269,A1_asthma_vs_nonasthmatic
cg09570563,NA,13,97056237,-0.051305686467231756,0.001343445058923776,0.04731195429778706,A1_asthma_vs_nonasthmatic
cg21634267,C10orf76,10,101992204,-0.05549763325149859,0.001343541891442,0.0473134362677121,A1_asthma_vs_nonasthmatic
cg18064463,NA,4,188268277,-0.024532496507821765,0.0013436985062570148,0.04731536677377368,A1_asthma_vs_nonasthmatic
cg07127693,NUMB,14,73293937,-0.014144106720357028,0.0013437062183448978,0.04731536677377368,A1_asthma_vs_nonasthmatic
cg13596928,NA,20,57792000,-0.016485773581734763,0.0013439774675168843,0.04731913365831366,A1_asthma_vs_nonasthmatic
cg02322901,NA,15,55762008,-0.012940259332573168,0.0013441774193268259,0.04732076777806666,A1_asthma_vs_nonasthmatic
cg12183760,TTC7A,2,47071664,0.03170004250148473,0.0013441881597776805,0.04732076777806666,A1_asthma_vs_nonasthmatic
cg23077498,DUPD1,10,75042085,-0.018918351176006886,0.001344328969558036,0.04732120694810402,A1_asthma_vs_nonasthmatic
cg18737918,KLF5,13,73058158,0.019815038957378583,0.0013443329309113853,0.04732120694810402,A1_asthma_vs_nonasthmatic
cg15428351,AKAP11,13,42277692,-0.039233312934611804,0.0013443649156351589,0.04732120694810402,A1_asthma_vs_nonasthmatic
cg03990841,NA,23,118228269,-0.03753718520517983,0.0013447262000308715,0.04733199605755682,A1_asthma_vs_nonasthmatic
cg07201934,TMEM168,7,112770268,-0.04234404470705885,0.001345001286973006,0.047338369132032716,A1_asthma_vs_nonasthmatic
cg17563818,NA,2,183064741,-0.054860965577268946,0.0013450168226177793,0.047338369132032716,A1_asthma_vs_nonasthmatic
cg09254646,MIR548AP,1,83913064,-0.041826165578722506,0.0013452205123154152,0.04734333744328373,A1_asthma_vs_nonasthmatic
cg05675338,ARHGAP42,11,100738415,-0.05794961542333179,0.0013454647770814296,0.04734769271734343,A1_asthma_vs_nonasthmatic
cg17665931,FAM98C,19,38403533,0.014292477316153827,0.0013456110756602092,0.04734964175641018,A1_asthma_vs_nonasthmatic
cg23644541,FER1L6,8,123927298,-0.024711701521583126,0.001345759149617111,0.047350836351702404,A1_asthma_vs_nonasthmatic
cg12019265,NA,15,36231449,-0.01849687377299701,0.0013458295855363635,0.047350836351702404,A1_asthma_vs_nonasthmatic
cg26659654,NA,6,11485858,-0.020326424082644505,0.0013458324927659079,0.047350836351702404,A1_asthma_vs_nonasthmatic
cg08232967,NA,14,32207598,-0.05508871784525769,0.0013458806049872266,0.047350836351702404,A1_asthma_vs_nonasthmatic
cg18895668,ULK4,3,41688668,-0.045315627625579655,0.0013459189972445428,0.047350836351702404,A1_asthma_vs_nonasthmatic
cg20249511,DAB1,1,57683248,0.023945332721407968,0.0013462655864989476,0.047357245750396425,A1_asthma_vs_nonasthmatic
cg05189918,ZNF76,6,35264256,0.01930481007855451,0.0013464282764592708,0.04736062384875911,A1_asthma_vs_nonasthmatic
cg06204004,NA,3,23659375,0.021307666151693876,0.0013466793481205148,0.04736601620078307,A1_asthma_vs_nonasthmatic
cg19491961,NA,3,148021590,-0.039590678506526304,0.001347087849094743,0.04737497241316394,A1_asthma_vs_nonasthmatic
cg22212430,FOXN3,14,89461412,-0.038902429161531374,0.0013471418203862527,0.04737497241316394,A1_asthma_vs_nonasthmatic
cg13996186,IMMP2L,7,111162413,-0.05290038968311985,0.0013471734491275042,0.04737497241316394,A1_asthma_vs_nonasthmatic
cg07856470,PRPH,12,49295124,0.03162160439314501,0.0013472123029109287,0.04737497241316394,A1_asthma_vs_nonasthmatic
cg06846484,NA,18,22670872,-0.014950230006263943,0.0013472341910101338,0.04737497241316394,A1_asthma_vs_nonasthmatic
cg10292801,NA,16,82575492,-0.053399867229858934,0.001347284121210207,0.04737497241316394,A1_asthma_vs_nonasthmatic
cg18210139,PAPOLB,7,4863306,-0.024114342840128335,0.0013473833861584862,0.04737497241316394,A1_asthma_vs_nonasthmatic
cg19572076,NA,2,118621741,-0.06067902150240013,0.0013474160251706906,0.04737497241316394,A1_asthma_vs_nonasthmatic
cg18732892,PPM1E,17,58959981,-0.05499831768712199,0.0013474273877405172,0.04737497241316394,A1_asthma_vs_nonasthmatic
cg15260508,NAA11,4,79322171,-0.04559662958135839,0.0013477808443117872,0.04738547183260994,A1_asthma_vs_nonasthmatic
cg23639440,NA,5,124469569,-0.010034950851770865,0.001347904707983816,0.04738609591016654,A1_asthma_vs_nonasthmatic
cg11965249,NA,23,27253273,-0.03289678913752841,0.0013479082656382255,0.04738609591016654,A1_asthma_vs_nonasthmatic
cg20322908,EXD2,14,69215534,-0.05950197410581487,0.0013480464685441244,0.047387374930768056,A1_asthma_vs_nonasthmatic
cg21099776,SREBF1,17,17836428,0.013810550313741702,0.0013480716732182936,0.047387374930768056,A1_asthma_vs_nonasthmatic
cg10625488,ICA1L,2,202868464,-0.018708767058552664,0.0013481847270153265,0.047387374930768056,A1_asthma_vs_nonasthmatic
cg14759078,METAP2,12,95473572,0.01502365319055289,0.001348232648562609,0.047387374930768056,A1_asthma_vs_nonasthmatic
cg15173741,ANK1,8,41797100,-0.01977497652967725,0.0013482792770882184,0.047387374930768056,A1_asthma_vs_nonasthmatic
cg11792007,DNAH7,2,195820740,-0.024691739449139074,0.0013484786485081662,0.0473905654498518,A1_asthma_vs_nonasthmatic
cg05108467,NR2F2,15,96325903,0.01593814687768402,0.0013485467882449853,0.0473905654498518,A1_asthma_vs_nonasthmatic
cg19873149,LOC100506682,7,127476082,-0.07293173386628883,0.0013485838081463742,0.0473905654498518,A1_asthma_vs_nonasthmatic
cg18820063,NA,10,89054683,-0.011923799812993328,0.0013486987780023949,0.047392678367287146,A1_asthma_vs_nonasthmatic
cg03317309,MIR2053,8,112642340,-0.06424212443147916,0.0013487582361288396,0.047392840534591515,A1_asthma_vs_nonasthmatic
cg07260062,ALG5,13,36995547,-0.012364061226297443,0.001348876762960472,0.04739333013393005,A1_asthma_vs_nonasthmatic
cg11815473,NA,7,136086967,-0.02583129307538785,0.0013489223632918096,0.04739333013393005,A1_asthma_vs_nonasthmatic
cg00572633,NA,11,128415500,-0.04286307734906102,0.0013489550327444645,0.04739333013393005,A1_asthma_vs_nonasthmatic
cg03381863,NA,6,79828027,-0.03675388387862176,0.00134899154466376,0.04739333013393005,A1_asthma_vs_nonasthmatic
cg10953002,NA,4,73376215,-0.01652622047621563,0.0013490520120281626,0.047393527697299,A1_asthma_vs_nonasthmatic
cg18766526,EDIL3,5,84255855,-0.012323013008346295,0.0013491280647027497,0.04739427274966505,A1_asthma_vs_nonasthmatic
cg00977384,CDKL2,4,75596347,-0.011689733124407908,0.0013495330406888073,0.04740464518423293,A1_asthma_vs_nonasthmatic
cg13253313,GRM8,7,126660160,-0.0425793109744346,0.0013497545550452386,0.047405845748148066,A1_asthma_vs_nonasthmatic
cg03096471,DCUN1D4,4,51891672,-0.05272882020191547,0.0013498124892020835,0.047405845748148066,A1_asthma_vs_nonasthmatic
cg22686038,MIS18BP1,14,45243251,-0.034584653122575054,0.0013498853035190277,0.047405845748148066,A1_asthma_vs_nonasthmatic
cg04643098,ATP2C1,3,130950003,-0.04843331795562028,0.0013498963681443537,0.047405845748148066,A1_asthma_vs_nonasthmatic
cg06876040,UNKL,16,1412118,-0.023817463777054994,0.0013500715431216269,0.04740980030175289,A1_asthma_vs_nonasthmatic
cg27227909,EGF,4,110011562,-0.015991459537245463,0.0013501241346091763,0.04740980030175289,A1_asthma_vs_nonasthmatic
cg18618194,NA,10,76559728,0.014183438464110265,0.0013502267149554503,0.04740980030175289,A1_asthma_vs_nonasthmatic
cg09292069,NA,4,76880195,-0.016903669609440904,0.0013502284265111235,0.04740980030175289,A1_asthma_vs_nonasthmatic
cg13960493,LPAR1,9,110896212,-0.01588003663585849,0.0013503305291956813,0.04740996672437174,A1_asthma_vs_nonasthmatic
cg07819155,GGH,8,63016526,-0.011452534881453308,0.0013503428922075763,0.04740996672437174,A1_asthma_vs_nonasthmatic
cg26259131,NA,18,32531407,0.01713508887127697,0.001350455793409051,0.04741102545383058,A1_asthma_vs_nonasthmatic
cg23269205,UMAD1,7,7778042,-0.024757776971066466,0.0013504827756529404,0.04741102545383058,A1_asthma_vs_nonasthmatic
cg06015258,SPATA16,3,173110785,-0.015583090532707258,0.0013509894828313321,0.04742452329402711,A1_asthma_vs_nonasthmatic
cg27594565,ZNF133,20,18311828,-0.057256273886015674,0.0013510234587779252,0.04742452329402711,A1_asthma_vs_nonasthmatic
cg16512372,LOC101929653,11,131410509,-0.015671855219425254,0.0013510318953753038,0.04742452329402711,A1_asthma_vs_nonasthmatic
cg13795558,IDO1,8,39921610,-0.01936749700518575,0.0013512067295700482,0.047427540901502606,A1_asthma_vs_nonasthmatic
cg13939640,RNF217,6,124982607,-0.059365104457285614,0.001351282126683817,0.047427540901502606,A1_asthma_vs_nonasthmatic
cg02623718,FMN2,1,240402404,-0.021111048089455013,0.0013512923295799363,0.047427540901502606,A1_asthma_vs_nonasthmatic
cg02570501,ZNF107,7,64125557,-0.033660472991736856,0.0013513448274386497,0.047427540901502606,A1_asthma_vs_nonasthmatic
cg15784672,SGOL1,3,20171751,-0.01730047593668985,0.0013513922777679142,0.047427540901502606,A1_asthma_vs_nonasthmatic
cg07650887,NA,10,71751280,-0.038129103567539825,0.0013515762116837182,0.047432069788779584,A1_asthma_vs_nonasthmatic
cg17322839,TMOD1,9,100263444,0.030967605107035355,0.0013517330669168357,0.04743564805044944,A1_asthma_vs_nonasthmatic
cg26505713,NA,8,16712312,-0.028694456584492465,0.0013520290157159355,0.04744169669799995,A1_asthma_vs_nonasthmatic
cg20449313,HAVCR1,5,157059072,-0.044088297447050305,0.0013520582628600113,0.04744169669799995,A1_asthma_vs_nonasthmatic
cg16883953,LOC100420587,19,28711549,-0.036246702915000886,0.0013520701291883173,0.04744169669799995,A1_asthma_vs_nonasthmatic
cg25259763,NA,8,118810279,-0.011469541625749912,0.0013523155276925676,0.047447214929969894,A1_asthma_vs_nonasthmatic
cg26009180,SOX6,11,16059409,-0.05671024611155996,0.0013523372088766312,0.047447214929969894,A1_asthma_vs_nonasthmatic
cg24278996,NA,5,17918250,-0.06056491780905081,0.0013524255171287044,0.047447582869098406,A1_asthma_vs_nonasthmatic
cg18426792,DNM3,1,172365795,-0.04343042001203873,0.0013525177173967257,0.047447768867933886,A1_asthma_vs_nonasthmatic
cg17936359,C3orf50,3,168806472,-0.01823480232997731,0.00135257970433769,0.04744801723889029,A1_asthma_vs_nonasthmatic
cg03783391,FRMD4A,10,13866414,-0.027519317251635506,0.0013528445571732426,0.04745357507147964,A1_asthma_vs_nonasthmatic
cg19347074,MCF2L,13,113039528,-0.01915080469811047,0.0013528479659376735,0.04745357507147964,A1_asthma_vs_nonasthmatic
cg22187119,GNG11,7,93921657,0.0126073824508715,0.0013530234099227384,0.04745597043180958,A1_asthma_vs_nonasthmatic
cg09445424,AFAP1,4,7838792,-0.03157133174693214,0.0013530260874231898,0.04745597043180958,A1_asthma_vs_nonasthmatic
cg05521981,DPP6,7,153747525,-0.01543829059990049,0.0013531049970054376,0.04745681193929311,A1_asthma_vs_nonasthmatic
cg27403502,NA,8,40103853,-0.055530866050549736,0.0013533733238256637,0.04746429645010532,A1_asthma_vs_nonasthmatic
cg25966416,ACSL5,10,112411258,-0.011902367179316297,0.0013534442507677112,0.047464857602752285,A1_asthma_vs_nonasthmatic
cg08311767,SYTL5,23,38005799,-0.046484628979686984,0.0013535809053434144,0.04746603224028081,A1_asthma_vs_nonasthmatic
cg15521003,NA,7,149063959,-0.028143345314744626,0.001353752270212421,0.04746603224028081,A1_asthma_vs_nonasthmatic
cg21052030,NA,10,99601659,-0.01222049508781627,0.0013538171924643543,0.04746603224028081,A1_asthma_vs_nonasthmatic
