probeID,gene,chromosome,position,beta_delta,p_value,FDR,comparison
cg12776886,NA,4,145420848,-0.03567276357637076,9.539245190027347e-5,0.04060767393818972,C1_severe_atopic_vs_rest
cg09607047,MIR365-1,16,14308300,-0.05448419702606369,9.548165563761525e-5,0.0406256345064286,C1_severe_atopic_vs_rest
cg16993807,KIF23,15,69442797,-0.020146004359157078,9.562128479221127e-5,0.040665021897519166,C1_severe_atopic_vs_rest
cg12282267,NEURL4,17,7315942,-0.037224082924403434,9.568006150180677e-5,0.040669440408692394,C1_severe_atopic_vs_rest
cg02731193,GCLC,6,53542388,-0.020528716859551516,9.57258003120751e-5,0.040669440408692394,C1_severe_atopic_vs_rest
cg18618113,MITF,3,69807026,-0.04708786860338385,9.580841653694452e-5,0.0406845379691566,C1_severe_atopic_vs_rest
cg26054828,CAMK2G,10,73859742,-0.0730762656054912,9.594921976457822e-5,0.04072431736640462,C1_severe_atopic_vs_rest
cg25489113,NA,6,14596575,0.05768292849962427,9.609009849807834e-5,0.04076408973849357,C1_severe_atopic_vs_rest
cg02051878,STRA6,15,74210374,-0.05750647531592133,9.627664706977428e-5,0.040802639874068784,C1_severe_atopic_vs_rest
cg06127160,KSR1,17,27570221,-0.1008967503389394,9.628804049497509e-5,0.040802639874068784,C1_severe_atopic_vs_rest
cg11088051,SLC25A3,12,98593014,-0.04451910540860824,9.633647029261698e-5,0.040802639874068784,C1_severe_atopic_vs_rest
cg10555106,LOC388588,1,3774823,-0.06107134731899615,9.636983769403344e-5,0.040802639874068784,C1_severe_atopic_vs_rest
cg24775940,PRMT10,4,147680935,-0.027564524627218527,9.644773834260733e-5,0.04081562486985348,C1_severe_atopic_vs_rest
cg02383707,NA,6,45697760,-0.0396177479807941,9.652431257268202e-5,0.04082803610294093,C1_severe_atopic_vs_rest
cg03747304,NCOR2,12,124424331,-0.0179972172384753,9.673368453059528e-5,0.04089294483828606,C1_severe_atopic_vs_rest
cg01511347,ERCC6,10,49503336,-0.04092025528665161,9.677241063411876e-5,0.04089294483828606,C1_severe_atopic_vs_rest
cg08084103,NA,22,31296463,0.05917746072302779,9.68995135799818e-5,0.04090913767996208,C1_severe_atopic_vs_rest
cg22343476,NA,1,225657861,-0.08246673352975573,9.690541112082409e-5,0.04090913767996208,C1_severe_atopic_vs_rest
cg02216463,CPAMD8,19,17132959,0.08305215234614262,9.721316208108546e-5,0.041006792567886655,C1_severe_atopic_vs_rest
cg13827101,MYOF,10,93440756,-0.04255022872943805,9.723164208565131e-5,0.041006792567886655,C1_severe_atopic_vs_rest
cg21789367,CCM2,7,44998726,-0.03866672168925849,9.756229416646979e-5,0.041109436653745425,C1_severe_atopic_vs_rest
cg04558094,IMPAD1,8,56982616,-0.04755907973722772,9.757016656425244e-5,0.041109436653745425,C1_severe_atopic_vs_rest
cg08945443,ZMYND17,10,73433496,-0.03247636102982991,9.769051546116677e-5,0.04111236355754265,C1_severe_atopic_vs_rest
cg15550330,NA,5,79181778,-0.05967386226990165,9.7715866120603e-5,0.04111236355754265,C1_severe_atopic_vs_rest
cg04357789,NA,6,14933180,-0.030178682882354223,9.771983950415275e-5,0.04111236355754265,C1_severe_atopic_vs_rest
cg10309009,NA,7,2864221,0.05197217345614998,9.778367264424135e-5,0.04111920013764791,C1_severe_atopic_vs_rest
cg01976243,FBXO7,22,32477939,-0.07539880595054872,9.804400062464397e-5,0.041206038189648866,C1_severe_atopic_vs_rest
cg09338041,PRKCE,2,46066994,-0.022824509937547584,9.808851579736666e-5,0.041206038189648866,C1_severe_atopic_vs_rest
cg03327816,MAML3,4,139958690,-0.03553772819293234,9.813322956412456e-5,0.041206038189648866,C1_severe_atopic_vs_rest
cg17205313,TTC39C,18,23992784,-0.03470363346475262,9.838321988217816e-5,0.04128783137560834,C1_severe_atopic_vs_rest
cg24962381,NA,8,125466830,-0.046832373599959363,9.845831154595056e-5,0.04128783137560834,C1_severe_atopic_vs_rest
cg14429436,RB1,13,48302467,-0.016737337949878254,9.849250967855662e-5,0.04128783137560834,C1_severe_atopic_vs_rest
cg06780777,NA,8,28388947,-0.04338391699571089,9.85191358655704e-5,0.04128783137560834,C1_severe_atopic_vs_rest
cg07054523,NA,22,29474286,-0.014778348840782612,9.8595146883959e-5,0.04129965747458407,C1_severe_atopic_vs_rest
cg12233232,TTC17,11,43358294,-0.043853218705647005,9.877524551927382e-5,0.04135505134010248,C1_severe_atopic_vs_rest
cg05580415,FOXK2,17,82596094,-0.06469857148910185,9.885925722168915e-5,0.041370181523795214,C1_severe_atopic_vs_rest
cg24460956,CEP128,14,80940981,-0.056909981884642524,9.898738163251374e-5,0.041403748215150055,C1_severe_atopic_vs_rest
cg13953978,USP20,9,129838509,-0.05666319378753408,9.917375228292784e-5,0.04141440290610718,C1_severe_atopic_vs_rest
cg16169828,SMAD3,15,67137136,0.060898593721204444,9.918085991632044e-5,0.04141440290610718,C1_severe_atopic_vs_rest
cg04909257,PGD,1,10402441,-0.02043040274217865,9.919505953886565e-5,0.04141440290610718,C1_severe_atopic_vs_rest
cg25667337,NA,2,96147205,-0.06980691711194387,9.920455430947548e-5,0.04141440290610718,C1_severe_atopic_vs_rest
cg15106081,CCDC174,3,14666637,-0.05486415082074953,9.925969347095977e-5,0.041417413149356264,C1_severe_atopic_vs_rest
cg16882927,NA,8,28389272,-0.05452620806170511,9.931894583922758e-5,0.0414221359482916,C1_severe_atopic_vs_rest
cg18790856,NA,2,37524306,0.06018193927489777,9.942760205765211e-5,0.04144298803565623,C1_severe_atopic_vs_rest
cg04236871,CLIP1,12,122341672,-0.0651737635441197,9.946485940662178e-5,0.04144298803565623,C1_severe_atopic_vs_rest
cg19704902,NA,2,8305763,-0.06350279810443735,9.978136465564529e-5,0.041554826905978406,C1_severe_atopic_vs_rest
cg10239802,AKAP1,17,57106769,-0.07521101522596554,9.988121015007786e-5,0.041576371634686936,C1_severe_atopic_vs_rest
cg04934326,YWHAZ,8,100949614,-0.06543876277249563,9.996984323295563e-5,0.04159323060637703,C1_severe_atopic_vs_rest
cg26793227,EPHA2,1,16157163,0.07786915098243088,1.0017206758420577e-4,0.041657311139088826,C1_severe_atopic_vs_rest
cg07752527,ZNF212,7,149249920,-0.020854309811411897,1.003945190481703e-4,0.041701404764907676,C1_severe_atopic_vs_rest
cg07195899,THRB,3,24471820,-0.04305129554443237,1.0040972262992426e-4,0.041701404764907676,C1_severe_atopic_vs_rest
cg03771547,TBC1D22A,22,47066010,-0.026371319081796827,1.0043422053663422e-4,0.041701404764907676,C1_severe_atopic_vs_rest
cg24317972,NA,10,12371568,-0.045590518814775834,1.0056118572885162e-4,0.041701404764907676,C1_severe_atopic_vs_rest
cg14476984,NA,5,58863645,-0.07504896824853452,1.0059529417272648e-4,0.041701404764907676,C1_severe_atopic_vs_rest
cg23140746,ANKRD52,12,56244750,-0.056880186473974116,1.0059538419524377e-4,0.041701404764907676,C1_severe_atopic_vs_rest
cg21173328,NA,3,11077560,0.07267055910119949,1.0061589735929848e-4,0.041701404764907676,C1_severe_atopic_vs_rest
cg05558046,GAS7,17,10026784,-0.03853697925771163,1.0075465452195964e-4,0.041738895596577404,C1_severe_atopic_vs_rest
cg01069468,SYNGAP1,6,33421330,-0.047027331002136664,1.0102712827844657e-4,0.04181168340808245,C1_severe_atopic_vs_rest
cg05395957,GLIS3-AS1,9,3898591,-0.05497275508407848,1.0112278119080375e-4,0.04183123676955263,C1_severe_atopic_vs_rest
cg09247486,NA,1,60971708,-0.04696751529187741,1.0127554274077456e-4,0.04186154819430536,C1_severe_atopic_vs_rest
cg19869698,NA,17,82100810,-0.040697606076151895,1.01292940679756e-4,0.04186154819430536,C1_severe_atopic_vs_rest
cg13550230,SRSF10,1,23978076,-0.025457106677373657,1.0140548899439014e-4,0.041888028740669325,C1_severe_atopic_vs_rest
cg12074090,ANGPT2,8,6502915,-0.06792012991218609,1.0177252433257596e-4,0.04201955587531972,C1_severe_atopic_vs_rest
cg21379388,NA,3,196127404,-0.07402226844641861,1.0200630766602577e-4,0.04209596694470463,C1_severe_atopic_vs_rest
cg16116669,SAMSN1-AS1,21,14582082,-0.0377184263037225,1.0225200279475136e-4,0.04217721848166586,C1_severe_atopic_vs_rest
cg16918625,TGFBR2,3,30614482,0.06541760345902677,1.0232971876656406e-4,0.04218913699024994,C1_severe_atopic_vs_rest
cg16205375,TAPBP,6,33305683,-0.026930170248564863,1.0247708582254822e-4,0.04220961804944075,C1_severe_atopic_vs_rest
cg19373489,ELOVL6,4,111116855,-0.05786796188598698,1.0270032087176406e-4,0.042281413855158004,C1_severe_atopic_vs_rest
cg08122065,FAM73B,9,129038154,-0.04478594819676651,1.0280213374287029e-4,0.04230317594198516,C1_severe_atopic_vs_rest
cg21261709,SRPK2,7,105246595,-0.03727146149934614,1.0291500769431255e-4,0.0423294667915543,C1_severe_atopic_vs_rest
cg10354730,AXIN1,16,307249,-0.020947799911401683,1.0306275963886702e-4,0.04236271629766004,C1_severe_atopic_vs_rest
cg18353747,NA,13,30963558,-0.08229699772372756,1.0309389132233572e-4,0.04236271629766004,C1_severe_atopic_vs_rest
cg05749408,ARHGAP31,3,119311604,0.08760216448053858,1.0324049129850612e-4,0.042402793268339664,C1_severe_atopic_vs_rest
cg16396488,PLA2G1B,12,120328420,-0.0463761645788732,1.0337527488942723e-4,0.04240885433013127,C1_severe_atopic_vs_rest
cg26503179,NA,11,59223724,0.08078566181467436,1.0340247557557765e-4,0.04240885433013127,C1_severe_atopic_vs_rest
cg09007331,PPM1L,3,160869171,-0.030962128693146056,1.036370828751434e-4,0.042484911025009925,C1_severe_atopic_vs_rest
cg13051367,DYRK1A,21,38751589,-0.05853288600679913,1.0376359794308173e-4,0.04251600478093748,C1_severe_atopic_vs_rest
cg05076510,UBE3B,12,109533712,-0.057135741522343554,1.0381133190431554e-4,0.04251600478093748,C1_severe_atopic_vs_rest
cg00153448,NA,20,1807602,-0.033800649195711345,1.039842813782662e-4,0.04255523236275879,C1_severe_atopic_vs_rest
cg06636203,ZBTB12,6,31867788,-0.056113265615898314,1.0400560404899434e-4,0.04255523236275879,C1_severe_atopic_vs_rest
cg13997453,EPS15L1,19,16469575,-0.0478382614244631,1.0411318605755963e-4,0.042579090372935294,C1_severe_atopic_vs_rest
cg25475273,NA,17,81866675,-0.06980824586699791,1.0418309082439996e-4,0.04258752426777998,C1_severe_atopic_vs_rest
cg15538274,NA,6,139446479,-0.05379627846668704,1.044742569496519e-4,0.042686353707591294,C1_severe_atopic_vs_rest
cg14585803,PRDM2,1,13759326,-0.0391155138630516,1.0466773244797268e-4,0.042708488487049376,C1_severe_atopic_vs_rest
cg20293044,CDK6,7,92720694,-0.0507848690215819,1.0467299189469068e-4,0.042708488487049376,C1_severe_atopic_vs_rest
cg23779286,TRIM33,1,114489963,-0.059610031670248594,1.047187151601234e-4,0.042708488487049376,C1_severe_atopic_vs_rest
cg17148261,TTLL11,9,124705612,-0.03751479265441855,1.0472612121948179e-4,0.042708488487049376,C1_severe_atopic_vs_rest
cg19511643,GATB,4,151687182,-0.07974590572710227,1.0490209752354749e-4,0.04272918338746353,C1_severe_atopic_vs_rest
cg18650626,MAD1L1,7,1874437,-0.08406243357892397,1.0490414326327135e-4,0.04272918338746353,C1_severe_atopic_vs_rest
cg09654881,NFIA,1,61586157,-0.03884429683543516,1.0496204120589586e-4,0.04272918338746353,C1_severe_atopic_vs_rest
cg09414006,RAB40C,16,593613,-0.05533064341309222,1.0498602908687546e-4,0.04272918338746353,C1_severe_atopic_vs_rest
cg00851912,NA,4,121794683,-0.06272320411209556,1.0503785449213217e-4,0.04272918338746353,C1_severe_atopic_vs_rest
cg22717723,SPAST,2,32299042,-0.056484209421243194,1.05073545740055e-4,0.04272918338746353,C1_severe_atopic_vs_rest
cg01974091,DEGS2,14,100158690,-0.10873621101295934,1.0518606315668337e-4,0.04274525682659347,C1_severe_atopic_vs_rest
cg22872766,CCL13,17,34357670,-0.020215727845741254,1.0523976492178001e-4,0.04274525682659347,C1_severe_atopic_vs_rest
cg04350136,C6orf136,6,30648328,-0.026180494417817116,1.0539231987296378e-4,0.04277829215728576,C1_severe_atopic_vs_rest
cg21461856,MGAT3,22,39456661,-0.07144307049876028,1.0563383786767983e-4,0.04285619354977993,C1_severe_atopic_vs_rest
cg11126904,CYP7B1,8,64694954,-0.05973725150366012,1.0580455052367677e-4,0.042859257361721186,C1_severe_atopic_vs_rest
cg17148519,USP7,16,8899961,-0.024870339214972368,1.0585169502123434e-4,0.042859257361721186,C1_severe_atopic_vs_rest
cg16798878,CTSG,14,25046267,0.07847885197019674,1.058888236510327e-4,0.042859257361721186,C1_severe_atopic_vs_rest
cg13568858,NA,6,144886417,-0.03859734570756445,1.058933511142479e-4,0.042859257361721186,C1_severe_atopic_vs_rest
cg00961940,TIMP2,17,78880913,-0.046970993263976975,1.0594954113421925e-4,0.042859257361721186,C1_severe_atopic_vs_rest
cg13661548,SRSF7,2,38747193,-0.02138808766111971,1.0598034441732152e-4,0.042859257361721186,C1_severe_atopic_vs_rest
cg19998289,RNF34,12,121861616,-0.05737376479000973,1.0601910888788194e-4,0.042859257361721186,C1_severe_atopic_vs_rest
cg20207299,ARNT2,15,80589140,-0.0552423918618573,1.0603816485914504e-4,0.042859257361721186,C1_severe_atopic_vs_rest
cg02462015,GPRIN3,4,89283414,0.07844246440486292,1.0620490460710174e-4,0.04290658285462187,C1_severe_atopic_vs_rest
cg23288535,SPNS3,17,4433199,-0.018811363667035227,1.0637020090726036e-4,0.04292258790065208,C1_severe_atopic_vs_rest
cg16851138,RAD21,8,116850347,-0.029241821449974396,1.063808861347967e-4,0.04292258790065208,C1_severe_atopic_vs_rest
cg09641213,MIR1976,1,26554352,0.07818058422080114,1.064176461638723e-4,0.04292258790065208,C1_severe_atopic_vs_rest
cg00042419,FBXO7,22,32483165,-0.06544184750860713,1.0644320197268236e-4,0.04292258790065208,C1_severe_atopic_vs_rest
cg21193744,ANGPT2,8,6547584,-0.04581596496975329,1.0654481332788478e-4,0.042943523100241736,C1_severe_atopic_vs_rest
cg19290984,RIMS2,8,103740404,-0.014854031392030204,1.0685354135575933e-4,0.0430470205914097,C1_severe_atopic_vs_rest
cg03016142,NA,1,182338016,-0.0208101142046918,1.0690122361478676e-4,0.0430470205914097,C1_severe_atopic_vs_rest
cg03767027,IL17RA,22,17100411,-0.025758251391123282,1.0699589747244589e-4,0.04305003571896938,C1_severe_atopic_vs_rest
cg25488567,FAM26F,6,116460144,-0.05037256006875076,1.0712692717005454e-4,0.04305003571896938,C1_severe_atopic_vs_rest
cg02100722,REV1,2,99471724,-0.03224765052702575,1.0722994836593185e-4,0.04305003571896938,C1_severe_atopic_vs_rest
cg21247590,NA,2,197205632,-0.022596411975101628,1.072392469522357e-4,0.04305003571896938,C1_severe_atopic_vs_rest
cg01319709,NA,18,10130759,0.060563224608927026,1.0728590705065678e-4,0.04305003571896938,C1_severe_atopic_vs_rest
cg20348647,MARCO,2,118968277,0.11589071887729549,1.0729945770398777e-4,0.04305003571896938,C1_severe_atopic_vs_rest
cg10714356,CMC2,16,80993578,-0.0189125193436973,1.0730593910569434e-4,0.04305003571896938,C1_severe_atopic_vs_rest
cg25878131,ELF1,13,41020373,-0.04948400107082262,1.0732612619461468e-4,0.04305003571896938,C1_severe_atopic_vs_rest
cg05490489,NA,16,86896730,-0.032640966242171006,1.0735707025428281e-4,0.04305003571896938,C1_severe_atopic_vs_rest
cg01157420,C10orf88,10,122933459,-0.03921560932456855,1.0816209877702397e-4,0.043337279503456956,C1_severe_atopic_vs_rest
cg22305706,NA,19,33305456,-0.04075197146729806,1.0819831915405489e-4,0.043337279503456956,C1_severe_atopic_vs_rest
cg12605353,NA,8,54170904,0.09990875637011047,1.0822384160247285e-4,0.043337279503456956,C1_severe_atopic_vs_rest
cg09601944,NA,10,72639133,0.10055677715865707,1.0831049365191001e-4,0.043351889629590246,C1_severe_atopic_vs_rest
cg24799894,FAM227B,15,49493189,0.1102825518723399,1.0841260423809572e-4,0.04337267073035134,C1_severe_atopic_vs_rest
cg09945610,DAB1,1,58105456,-0.020416964319407142,1.0852805467668701e-4,0.04339876700831487,C1_severe_atopic_vs_rest
cg10244694,ATG13,11,46668211,-0.026215503854412157,1.0863879561881635e-4,0.04340554222417409,C1_severe_atopic_vs_rest
cg24536162,ZNF609,15,64564163,-0.04324690725324637,1.0865695552584847e-4,0.04340554222417409,C1_severe_atopic_vs_rest
cg07613391,TGFBR2,3,30667254,-0.04004118720005074,1.0869568475582157e-4,0.04340554222417409,C1_severe_atopic_vs_rest
cg03945895,PRDM2,1,13784857,-0.0223069160377233,1.0889482005351882e-4,0.04344644116042996,C1_severe_atopic_vs_rest
cg13459764,C9orf37,9,137616028,-0.03125017550692396,1.089067441047769e-4,0.04344644116042996,C1_severe_atopic_vs_rest
cg14254530,THG1L,5,157732908,-0.039999109328424494,1.0894893258900255e-4,0.04344644116042996,C1_severe_atopic_vs_rest
cg00006459,NA,4,147714565,-0.03889053645083005,1.0904158692116949e-4,0.04346088614945871,C1_severe_atopic_vs_rest
cg04692235,THRA,17,40073280,-0.07301250617235294,1.0908574192754973e-4,0.04346088614945871,C1_severe_atopic_vs_rest
cg10917426,ZBTB12,6,31867698,-0.028119142467449457,1.0915774330509401e-4,0.043469530964324245,C1_severe_atopic_vs_rest
cg25371048,TOP3A,17,18300482,-0.01872190090680016,1.0932514048261025e-4,0.043491854882014354,C1_severe_atopic_vs_rest
cg01450133,MICAL2,11,12114920,-0.04459941509373875,1.0940803402813421e-4,0.043491854882014354,C1_severe_atopic_vs_rest
cg26508841,PITPNC1,17,67474645,-0.04855336682210566,1.0941341816872257e-4,0.043491854882014354,C1_severe_atopic_vs_rest
cg20426823,MNT,17,2384776,-0.03574046116049419,1.0941970934208497e-4,0.043491854882014354,C1_severe_atopic_vs_rest
cg23987137,PDE4D,5,59357798,-0.06298306255985829,1.094654463200701e-4,0.043491854882014354,C1_severe_atopic_vs_rest
cg05276774,MAML2,11,95977882,-0.03203230864917515,1.0965283142778706e-4,0.043537019417598626,C1_severe_atopic_vs_rest
cg02480298,PRR5L,11,36399680,-0.021464258393808718,1.0967988417791338e-4,0.043537019417598626,C1_severe_atopic_vs_rest
cg09436650,BIRC6-AS2,2,32575268,-0.012931807547173192,1.099761034111066e-4,0.04362589414645411,C1_severe_atopic_vs_rest
cg20399975,ELMO1,7,37191951,-0.04408981341149783,1.1000474840667325e-4,0.04362589414645411,C1_severe_atopic_vs_rest
cg11925560,NA,11,82793157,-0.07239779481227222,1.100919508566028e-4,0.04364044931955735,C1_severe_atopic_vs_rest
cg04242898,CYB5R3,22,42647125,-0.04313312385450112,1.1015752247245344e-4,0.04364642061422081,C1_severe_atopic_vs_rest
cg16409452,EVL,14,100143849,-0.049050990447879306,1.1022690974756599e-4,0.04364705549233747,C1_severe_atopic_vs_rest
cg16484820,ASNSD1,2,189660198,-0.056302463817699655,1.1026014189607003e-4,0.04364705549233747,C1_severe_atopic_vs_rest
cg11973974,NA,2,37689918,-0.03606562784059757,1.1034144820618674e-4,0.04365924136917248,C1_severe_atopic_vs_rest
cg05072637,MIR1268A,9,128593204,-0.05350336873756146,1.1058866763262717e-4,0.04370291326572293,C1_severe_atopic_vs_rest
cg07392590,NA,11,61870071,-0.052778774033653185,1.106004138796127e-4,0.04370291326572293,C1_severe_atopic_vs_rest
cg27028800,CDC42BPB,14,102944993,-0.01727384138285888,1.1060354117346955e-4,0.04370291326572293,C1_severe_atopic_vs_rest
cg06394964,NA,6,6971516,-0.057917361531755446,1.1068090086060751e-4,0.04370922189771664,C1_severe_atopic_vs_rest
cg25203627,TSNAX-DISC1,1,231750454,-0.053084619002257034,1.1076084950577313e-4,0.04370922189771664,C1_severe_atopic_vs_rest
cg02628700,PFKFB3,10,6179026,-0.06873904517017579,1.1083125676515042e-4,0.04370922189771664,C1_severe_atopic_vs_rest
cg01964045,NA,1,109814564,-0.028380969590944265,1.1089967622242332e-4,0.04370922189771664,C1_severe_atopic_vs_rest
cg20189937,ATP5S,14,50313406,-0.05079534963903765,1.1091837362797247e-4,0.04370922189771664,C1_severe_atopic_vs_rest
cg23460196,TIMMDC1,3,119497406,-0.01573254057366152,1.1092298996205828e-4,0.04370922189771664,C1_severe_atopic_vs_rest
cg27468610,KMT2C,7,152143663,-0.04187352625411205,1.1109953539162767e-4,0.04375883578292882,C1_severe_atopic_vs_rest
cg01856536,GALNT18,11,11407471,0.08767351104433786,1.1121092543464989e-4,0.04377339325598188,C1_severe_atopic_vs_rest
cg09118771,SLC5A4,22,32219313,0.10752321434137872,1.1123780491179354e-4,0.04377339325598188,C1_severe_atopic_vs_rest
cg22452899,NA,2,234464150,-0.032550772668518455,1.1129689554330569e-4,0.04377671136892977,C1_severe_atopic_vs_rest
cg13612642,NA,10,80532130,-0.023445501324989456,1.1148551879749785e-4,0.04383095270240917,C1_severe_atopic_vs_rest
